anime_id,name,genre,type,episodes,rating,members
17787,Rocky Balboa (2006),"Sci-Fi, Seinen",Special,1,6.15,705
30851,Fur: An Imaginary Portrait of Diane Arbus (2006),"Mecha, Parody, Slice of Life",TV,13,6.15,210
2095,"Dam Busters, The (1955)","Adventure, Sci-Fi",OVA,3,6.15,597
33734,Another Gay Movie (2006),"Historical, Samurai",ONA,1,6.15,254
3759,"Painted Veil, The (2006)","Comedy, Romance, School",OVA,1,6.15,32917
2245,We Are Marshall (2006),"Drama, Romance, Sci-Fi",TV,12,6.15,2434
23151,"Good Shepherd, The (2006)","Music, Shoujo, Slice of Life",TV,13,6.15,10776
32343,Dreamgirls (2006),"Fantasy, Music",Music,1,6.15,165
4685,Freedom Writers (2007),"Fantasy, School",Special,1,6.15,1583
29801,When the Levees Broke: A Requiem in Four Acts (2006),Drama,Special,1,6.15,1292
10261,Inland Empire (2006),Comedy,Movie,1,6.15,295
4615,"History Boys, The (2006)","Adventure, Fantasy, Kids",TV,52,6.15,507
2536,Notes on a Scandal (2006),"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2,6.14,1871
25077,DOA: Dead or Alive (2006),Music,OVA,1,6.14,1455
3764,Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006),"Action, Demons, Sci-Fi, Shounen",OVA,3,6.14,319
2754,"Good German, The (2006)","Action, Adventure, Sci-Fi",OVA,3,6.14,1074
2575,Letters from Iwo Jima (2006),"Adventure, Kids, Slice of Life",TV,26,6.14,411
3525,Black Christmas (2006),"Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401
32747,Stomp the Yard (2007),Music,Music,1,6.14,82
22099,Miss Potter (2006),"Game, Kids",TV,51,6.15,1946
2483,American Pie Presents The Naked Mile (American Pie 5: The Naked Mile) (2006),"Action, Adventure, Martial Arts, Samurai",OVA,2,6.14,1512
3576,Venus (2006),"Adventure, Fantasy, Kids",TV,49,6.14,4402
29517,The Return of Don Camillo (1953),"Kids, Sci-Fi",Movie,1,6.14,999
1097,The Little World of Don Camillo (1952),"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176
17719,Primeval (2007),"Comedy, Magic, Shoujo",Movie,1,6.14,202
18729,Alpha Dog (2007),"Romance, School, Shounen Ai",Special,1,6.13,728
18365,"Hitcher, The (2007)","Comedy, Mecha",TV,237,6.14,273
1155,After the Wedding (Efter brylluppet) (2006),"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035
22381,Bridge to Terabithia (2007),"Comedy, Fantasy, Kids",TV,10,6.14,737
10736,Beer League (2006),"Fantasy, Magic, Shoujo",ONA,1,6.14,893
28715,Dead Meat (2004),"Action, Music, Sci-Fi",Music,1,6.14,417
3398,49 Up (2005),"Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752
25889,Waitress (2007),"Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219
546,Seven Up! (1964),"Drama, Romance, School, Supernatural",TV,13,6.14,7778
6076,Catch and Release (2006),"Comedy, Drama, Sports",OVA,1,6.13,805
8939,Smokin' Aces (2006),"Music, Sci-Fi, Space",Music,1,6.13,3005
29974,Blood and Chocolate (2007),"Harem, School, Shoujo, Vampire",TV,12,6.13,37924
32745,Epic Movie (2007),Music,Music,1,6.13,85
24817,"Messengers, The (2007)","Shounen, Sports",OVA,3,6.13,486
15577,Because I Said So (2007),"Fantasy, Kids",OVA,1,6.13,240
19581,Hannibal Rising (2007),"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156
1084,Norbit (2007),"Drama, Romance",OVA,2,6.13,6419
12755,"Boss of It All, The (Direktøren for det hele) (2006)","Fantasy, Magic, Music",ONA,1,6.13,1039
25113,Cocaine Cowboys (2006),Music,Special,1,6.13,863
8130,Ratatouille (2007),"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210
2468,"Paris, I Love You (Paris, je t'aime) (2006)","Drama, Romance",OVA,1,6.13,1402
16345,"Astronaut Farmer, The (2007)","Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280
18039,"Wake Up, Ron Burgundy (2004)","Ecchi, Harem, Romance",OVA,1,6.13,14381
25441,It's a Boy Girl Thing (2006),"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094
15505,"Ugly Duckling and Me!, The (2006)",Fantasy,Special,6,6.13,1572
1786,The Odyssey (1997),"Comedy, Ecchi, Romance, School",OVA,2,6.13,810
32563,Unknown (2006),"Fantasy, Space",Movie,1,6.13,286
17871,Ghost Rider (2007),"Comedy, Romance, School",Special,1,6.13,2852
1267,Breach (2007),"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299
2163,Tyler Perry's Daddy's Little Girls (2007),"Action, Comedy, Ecchi",OVA,3,6.12,13346
5157,Music and Lyrics (2007),"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,6.12,1258
7156,"Number 23, The (2007)","Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549
10501,Reno 911!: Miami (2007),"Comedy, Supernatural",Movie,1,6.13,3612
29823,Black Snake Moan (2006),"Comedy, Parody",ONA,4,6.12,280
23483,My Father and My Son (Babam ve oglum) (2005),Music,Music,1,6.12,880
8490,Factory Girl (2006),"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,6.12,4882
10691,Hot Fuzz (2007),Music,Music,1,6.12,3680
19871,Golden Door (Nuovomondo) (2006),"Action, Fantasy, Supernatural",TV,51,6.12,1294
33709,Citizen X (1995),"Action, Demons, Fantasy, Magic, Supernatural",Special,1,6.1,930
2775,Next (2007),"Action, Horror, Mecha, Psychological, Sci-Fi",OVA,5,6.12,12158
4917,Amazing Grace (2006),Sci-Fi,Special,1,6.12,336
881,2001 Maniacs (2005),"Comedy, Ecchi, Romance, School",OVA,1,6.12,21620
1284,Zodiac (2007),"Comedy, Fantasy",OVA,3,6.12,945
9978,Pusher III: I'm the Angel of Death (2005),"Action, Sci-Fi",TV,25,6.12,236
2305,Babylon 5: The Gathering (1993),"Mecha, Parody, Sci-Fi",OVA,6,6.12,1805
23099,Meshes of the Afternoon (1943),"Comedy, Mecha, Sci-Fi",Special,1,6.12,1786
23621,Wild Hogs (2007),"Romance, Slice of Life",ONA,1,6.12,204
1167,300 (2007),"Action, Historical, Seinen",TV,12,6.12,5381
5027,"Abandoned, The (2006)","Adventure, Comedy, Kids",TV,25,6.12,2569
18205,Starter for 10 (2006),"Comedy, Slice of Life",TV,12,6.12,999
9829,"Last Mimzy, The (2007)","Dementia, Horror, Psychological",OVA,3,6.12,655
23825,Priceless (Hors de prix) (2006),"Action, Adventure, Fantasy, Game",Special,1,6.12,237
12665,"Host, The (Gwoemul) (2006)",Comedy,Special,1,6.13,12967
3080,Becoming Jane (2007),"Action, Parody",OVA,1,6.11,6066
8921,"Namesake, The (2006)","Action, Music, Super Power",Music,1,6.11,616
3060,I Think I Love My Wife (2007),"Action, Mecha, Sci-Fi",OVA,4,6.11,2520
33392,Premonition (2007),"Comedy, Parody, School, Shounen Ai",TV,12,6.11,10696
319,Dead Silence (2007),"Comedy, Ecchi, Fantasy, Romance",OVA,3,6.11,4348
27997,Reign Over Me (2007),Magic,OVA,2,6.11,362
32600,Pride (2007),"Music, Romance",Music,1,6.11,387
3726,Shooter (2007),"Action, Adventure, Drama, Historical",OVA,1,6.11,735
1036,"Hills Have Eyes II, The (2007)","Historical, Romance, Shoujo, Supernatural",OVA,2,6.11,3621
1150,TMNT (Teenage Mutant Ninja Turtles) (2007),"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.11,2521
3258,Black Book (Zwartboek) (2006),"Horror, Sci-Fi, Space",Movie,1,6.11,2068
17351,"Lookout, The (2007)","Comedy, Slice of Life",Special,1,6.11,3933
33201,Blades of Glory (2007),Comedy,Special,1,6.11,6392
216,Are We Done Yet? (2007),"Comedy, Romance",Movie,1,6.11,1804
6704,Grindhouse (2007),"Action, Adventure, Ecchi, Fantasy",Special,6,6.11,9470
4471,"Reaping, The (2007)",Adventure,Movie,1,6.11,977
8337,Meet the Robinsons (2007),"Action, Fantasy, Historical",Special,1,6.11,3355
7668,American Hardcore (2006),Romance,OVA,2,6.11,3514
29758,Inglorious Bastards (Quel maledetto treno blindato) (1978),"Action, Comedy, Martial Arts, Mystery, Super Power, Supernatural",TV,12,6.11,99460
24109,Sunshine (2007),"Music, Supernatural",Music,1,6.11,305
7174,"Hoax, The (2007)",Kids,Special,4,6.11,822
19447,How the Grinch Stole Christmas! (1966),Fantasy,Special,6,6.1,1129
28815,Disturbia (2007),"Comedy, Parody, Sci-Fi",Special,24,6.1,455
1269,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),"Action, Demons, Horror",OVA,1,6.1,5719
6985,"Vie en Rose, La (Môme, La) (2007)","Psychological, Romance, Supernatural",Movie,1,6.1,3824
7420,Fracture (2007),"Drama, Psychological",Movie,6,6.1,235
14537,Vacancy (2007),Fantasy,ONA,1,6.1,186
31827,In the Land of Women (2007),"Adventure, Comedy, Fantasy",Special,12,6.1,2769
8855,Mr. Bean's Holiday (2007),Fantasy,OVA,4,6.1,558
31977,"Invisible, The (2007)","Drama, Music, Romance, Slice of Life",Music,1,6.1,162
32349,Kickin It Old Skool (2007),"Comedy, Kids",Special,1,6.1,213
4091,Spider-Man 3 (2007),Slice of Life,Movie,1,6.1,1803
31865,Lucky You (2007),"Comedy, Romance, School",ONA,8,6.1,4391
4460,It's a Very Merry Muppet Christmas Movie (2002),"Dementia, Psychological",ONA,1,6.1,4723
328,21 Up (1977),"Drama, Music, Romance, Shoujo, Slice of Life",TV,10,6.1,5674
9385,Sharkwater (2006),"Action, Mecha, Sci-Fi, Space",Movie,1,6.1,304
8668,Maniac Cop (1988),Ecchi,Special,16,6.1,8932
31072,"Ex, The (2007)","Comedy, Music",ONA,3,6.1,516
21067,Paprika (Papurika) (2006),"Comedy, Shoujo, Slice of Life",TV,12,6.1,21006
25049,Day Watch (Dnevnoy dozor) (2006),"Action, Comedy, Fantasy",ONA,Unknown,6.1,287
3849,This Is England (2006),Comedy,Special,3,6.1,1266
28227,Away from Her (2006),"Drama, Ecchi",Special,2,6.1,2296
6718,Knocked Up (2007),"Action, Adventure, Military, Sci-Fi",OVA,3,6.1,726
27789,Hairspray (2007),"Drama, Fantasy, Music, Slice of Life",Music,1,6.1,478
12145,28 Weeks Later (2007),"Comedy, Kids",TV,52,6.09,423
10799,Wheels on Meals (Kuai can che) (1984),Music,Music,1,6.09,3125
8551,Jonestown: The Life and Death of Peoples Temple (2006),"Comedy, Sci-Fi, Shounen",Movie,1,6.09,576
3104,Shrek the Third (2007),"Action, Sci-Fi",TV,26,6.09,670
12569,Once (2006),"Magic, School, Shoujo",Movie,1,6.09,228
9940,Pirates of the Caribbean: At World's End (2007),"Drama, Magic",Special,1,6.09,1131
2079,Bug (2007),"Adventure, Comedy, Ecchi, Fantasy, Magic",OVA,4,6.09,640
25999,Mr. Brooks (2007),"Comedy, Parody, School, Seinen",TV,12,6.09,1366
3630,"Librarian: Return to King Solomon's Mines, The (2006)","Comedy, Magic, School, Sci-Fi, Shoujo, Super Power",TV,25,6.09,236
30886,"Librarian: Quest for the Spear, The (2004)",Music,Movie,1,6.09,145
23423,Fay Grim (2006),"Comedy, Ecchi, Romance, School, Seinen",OVA,3,6.09,12054
33164,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)","Comedy, Fantasy, Supernatural",Special,7,6.09,6401
4097,"Breed, The (2006)","Historical, Music",Movie,1,6.09,251
31890,Cashback (2006),"Comedy, Magic, Parody",TV,12,6.09,7376
12135,Ocean's Thirteen (2007),"Adventure, Psychological, Sci-Fi",OVA,1,6.09,595
2906,Them (Ils) (2006),"Action, Mecha, Sci-Fi, Space",OVA,1,6.09,408
1037,Sun Alley (Sonnenallee) (1999),"Action, Fantasy, Magic, Supernatural",TV,6,6.09,6177
6641,Hostel: Part II (2007),"Comedy, Music",OVA,1,6.09,1947
6809,Paranoid Park (2007),Horror,OVA,1,6.09,2963
4264,"Legend of Sleepy Hollow, The (1980)","Action, Sci-Fi",TV,12,6.09,3784
5920,Starcrash (a.k.a. Star Crash) (1978),"Adventure, Comedy, Fantasy",OVA,1,6.09,307
19397,Surf's Up (2007),"Comedy, Fantasy, Magic",Special,13,6.09,1203
8181,Fantastic Four: Rise of the Silver Surfer (2007),Sci-Fi,Movie,1,6.08,516
6443,Nancy Drew (2007),"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595
294,Fido (2006),"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833
19521,Death Proof (2007),Music,Music,1,6.08,1400
8252,Rescue Dawn (2006),"Action, Mecha, Sci-Fi, Shounen",Movie,1,6.08,527
9646,"TV Set, The (2006)","Action, Cars, Seinen, Sports",OVA,2,6.08,582
31064,"Valet, The (La doublure) (2006)","Action, Sci-Fi",ONA,1,6.08,1348
22497,Bring It On: All or Nothing (2006),"Fantasy, Kids",OVA,1,6.08,176
12971,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)","Magic, Shoujo",Movie,1,6.08,200
1947,Sicko (2007),"Action, Fantasy, Mecha",TV,28,6.08,1049
6993,"Mighty Heart, A (2007)",Comedy,Movie,1,6.08,547
1740,1408 (2007),"Action, Drama, Police, Seinen",TV,11,6.08,627
321,Death at a Funeral (2007),"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605
28247,Live Free or Die Hard (2007),"Comedy, Music",TV,24,6.08,331
6311,License to Wed (2007),"Comedy, Kids, Magic, School",TV,26,6.08,357
9239,Evan Almighty (2007),"Action, Sci-Fi",OVA,1,6.08,195
5293,Transformers (2007),"Action, Adventure, Drama, Romance, Sci-Fi",Special,1,6.08,584
12881,Harry Potter and the Order of the Phoenix (2007),"Comedy, Drama, Harem, Romance, Sci-Fi",OVA,4,6.08,550
23903,I Now Pronounce You Chuck and Larry (2007),"Comedy, Romance",ONA,1,6.08,309
8707,First Snow (2006),"Mecha, Sci-Fi",Movie,1,6.08,232
32338,Broken Arrow (1950),Music,Music,1,6.06,353
5931,Manufactured Landscapes (2006),"Adventure, Comedy, Fantasy",OVA,1,6.07,348
15423,Across the Universe (2007),Music,Music,1,6.07,744
3205,Hot Rod (2007),Ecchi,TV,37,6.07,1068
3669,Stardust (2007),"Adventure, Kids",Movie,1,6.07,748
3461,"Simpsons Movie, The (2007)","Adventure, Fantasy",OVA,4,6.07,940
9264,I Know Who Killed Me (2007),"Drama, Magic, Shoujo",Movie,1,6.07,423
11543,No Reservations (2007),Music,Music,1,6.07,1222
2465,Charlie Bartlett (2007),"Action, Adventure, Comedy, Military, Music, Shounen",OVA,4,6.07,825
32748,"Bourne Ultimatum, The (2007)",Music,Music,1,6.07,86
13195,China Blue (2005),"Fantasy, Music",Music,1,6.07,279
1769,Tell No One (Ne le dis à personne) (2006),"Action, Comedy, Parody, Sci-Fi",TV,12,6.07,2757
22735,Superbad (2007),Game,TV,51,6.07,1632
3095,"Brice Man, The (Brice de Nice) (2005)","Comedy, Ecchi, Supernatural",OVA,2,6.07,1018
24179,Rush Hour 3 (2007),Music,Music,1,6.07,313
5640,"Last Legion, The (2007)","Drama, Ecchi, Romance",Movie,1,6.07,402
13691,Balls of Fury (2007),Drama,Special,1,6.07,1705
5263,Sydney White (2007),Music,Music,1,6.07,507
12851,"Kingdom, The (2007)","Action, Adventure, Sci-Fi",Movie,1,6.07,243
25875,Rocket Science (2007),Comedy,ONA,10,6.07,3308
32382,Daddy Day Camp (2007),Drama,Special,1,6.1,535
2183,"Invasion, The (2007)","Comedy, Shounen, Sports",OVA,2,6.06,2439
29291,"Nanny Diaries, The (2007)","Action, Demons, Music",Music,1,6.06,292
6419,Halloween (2007),"Comedy, Ecchi, Romance, Seinen",OVA,1,6.06,299
7953,Death Sentence (2007),"Adventure, Fantasy, Magic, Mecha, Music, Romance, Sci-Fi, Super Power, Supernatural",Music,1,6.06,1162
27417,2 Days in Paris (2007),"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638
858,"King of Kong, The (2007)","Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",TV,24,6.06,2816
31109,Taxi 4 (2007),"Comedy, Romance, School, Shoujo",TV,12,6.06,37238
29778,Behind the Mask: The Rise of Leslie Vernon (2006),Music,Music,1,6.06,367
31035,"Brothers Solomon, The (2007)","Action, Comedy",Special,2,6.06,755
1991,"Nines, The (2007)",Mecha,TV,12,6.06,3326
8667,Planet Terror (2007),"Fantasy, Music",Music,1,6.06,235
7461,3:10 to Yuma (2007),"Comedy, Fantasy",Movie,1,6.06,207
8443,Shoot 'Em Up (2007),"Comedy, Magic, Shoujo",OVA,1,6.06,337
14045,"Ten, The (2007)","Comedy, Slice of Life",TV,13,6.05,19015
1912,Gotti (1996),"Romance, School, Shounen Ai",TV,13,6.06,7962
10679,Atonement (2007),"Comedy, Music",Music,1,6.06,2778
28991,Electroma (2006),Psychological,Movie,1,6.06,166
8724,Requiem (2006),"Fantasy, Music",Music,1,6.06,168
31362,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)","Drama, Supernatural, Thriller",ONA,10,6.06,1447
31846,No End in Sight (2007),"Game, School",ONA,2,6.06,696
1711,"Brave One, The (2007)","Adventure, Comedy, Ecchi, Romance, Sci-Fi",TV,13,6.06,1331
6798,In the Valley of Elah (2007),Kids,TV,12,6.06,487
1226,December Boys (2007),"Action, Adventure, Comedy, Drama, Romance, Sci-Fi, Space",TV,13,6.06,4817
7257,Shanghai Kiss (2007),"Drama, Fantasy, Psychological",Movie,1,6.06,541
1148,"Hunting Party, The (2007)","Historical, Horror, Supernatural",OVA,4,6.06,3393
19133,Eastern Promises (2007),"Comedy, Slice of Life",ONA,7,6.06,4588
15743,"Unreasonable Man, An (2006)","Adventure, Comedy, Supernatural",Special,1,6.06,265
33798,Tekkonkinkreet (Tekkon kinkurîto) (2006),"School, Sports",Special,1,6.06,2537
7771,Love and Other Disasters (2006),"Fantasy, Kids, Music",Movie,1,6.05,202
9274,Interview (2007),"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.05,389
4158,Cashback (2004),Music,Music,1,6.05,1658
5785,Resident Evil: Extinction (2007),Fantasy,OVA,1,6.05,1693
18109,Mr. Woodcock (2007),"Comedy, Parody",Movie,1,6.05,433
3157,Good Luck Chuck (2007),"Action, Comedy, Ecchi, Fantasy, Harem, Magic, Romance",OVA,4,6.05,2402
8213,Into the Wild (2007),Comedy,TV,1428,6.05,194
3805,"Game Plan, The (2007)",Magic,OVA,2,6.05,3442
3264,"Lust, Caution (Se, jie) (2007)",Ecchi,TV,8,6.05,462
275,"Seeker: The Dark Is Rising, The (2007)","Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114
361,"Heartbreak Kid, The (2007)","Drama, Romance",OVA,3,6.05,4488
32898,Dan in Real Life (2007),"Action, Mecha, Space",Special,1,6.05,269
20961,"Darjeeling Limited, The (2007)","Action, Adventure, Fantasy",Movie,1,6.05,1541
1098,We Own the Night (2007),"Adventure, Comedy, Fantasy, Shounen",TV,13,6.05,6689
1378,Elizabeth: The Golden Age (2007),"Action, Martial Arts, Samurai",Movie,1,6.05,3110
1227,Michael Clayton (2007),"Demons, Historical, Horror, Sci-Fi, Shounen, Space, Supernatural",OVA,4,6.05,1036
8176,Sleuth (2007),Comedy,ONA,8,6.05,216
30909,Lars and the Real Girl (2007),"Adventure, Fantasy, Music, Romance",Music,1,6.05,134
366,30 Days of Night (2007),"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545
1351,Gone Baby Gone (2007),"Action, Police, Sci-Fi",OVA,6,6.04,5663
1268,"Comebacks, The (2007)","Action, Drama, Super Power",OVA,1,6.04,2332
33548,Weirdsville (2007),Comedy,Special,6,6.04,129
2607,"Assassination of Jesse James by the Coward Robert Ford, The (2007)","Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129
2292,10th & Wolf (2006),"Action, Adventure, Sci-Fi",OVA,6,6.04,1218
12157,Persepolis (2007),"Action, Military",ONA,5,6.04,4046
5918,Control (2007),"Demons, Drama, Fantasy, Horror, Magic, Mystery, Psychological, Shoujo, Supernatural",OVA,1,6.04,2030
2065,The Jane Austen Book Club (2007),"Action, Mecha, Military, Sci-Fi, Space",OVA,2,6.04,950
18557,"Last Winter, The (2006)","Action, Drama, Military",OVA,2,6.04,219
11043,Black Sheep (2006),"Action, Sci-Fi, Shounen",Special,1,6.04,456
307,"Edge of Heaven, The (Auf der anderen Seite) (2007)","Comedy, Fantasy, Kids",TV,39,6.04,533
1908,Saw IV (2007),"Romance, Shounen Ai",OVA,1,6.04,4574
9878,For the Bible Tells Me So (2007),"Adventure, Fantasy, Kids, Magic",OVA,1,6.04,189
31631,My Kid Could Paint That (2007),Fantasy,TV,48,6.03,6848
3480,Elite Squad (Tropa de Elite) (2007),"Action, Sci-Fi, Shoujo",OVA,1,6.04,549
13673,King of California (2007),"Historical, Shoujo",OVA,1,6.04,3074
32961,American Gangster (2007),"Action, Mecha, Sci-Fi",TV,13,6.03,16766
15769,Bee Movie (2007),Fantasy,Special,6,6.04,1292
33775,Before the Devil Knows You're Dead (2007),"Action, Samurai",TV,12,6.01,11086
23679,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)","Comedy, Shoujo, Slice of Life",Special,1,6.04,1235
17965,No Country for Old Men (2007),"Action, Mecha, Sci-Fi",Movie,1,6.04,282
9528,Be Kind Rewind (2008),"Adventure, Kids, Mecha, Sci-Fi, Shounen",Special,1,6.04,418
6800,Itty Bitty Titty Committee (2007),"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.04,792
2882,"Fugitive, The (1947)","Adventure, Fantasy, Historical, Kids, Sci-Fi",TV,26,6.03,1074
15749,August Rush (2007),Slice of Life,TV,30,6.03,478
33236,"Man from Earth, The (2007)",Music,Music,1,6.03,140
31018,Lions For Lambs (2007),"Comedy, Parody, School, Seinen",TV,12,6.03,1695
11795,Beowulf (2007),"Music, Vampire",Music,1,6.03,583
24855,Southland Tales (2006),"School, Slice of Life",TV,12,6.03,24338
22835,"Evening with Kevin Smith 2: Evening Harder, An (2006)","Comedy, School",TV,13,6.03,42129
10217,Harrison Bergeron (1995),Magic,TV,12,6.03,4669
5472,I Served the King of England (Obsluhoval jsem anglického krále) (2006),"Comedy, Drama, Slice of Life",Special,1,6.03,455
2527,"Mist, The (2007)","Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420
31793,Enchanted (2007),"Comedy, Magic",TV,12,6.03,13654
4688,Hitman (2007),"Comedy, Ecchi, Romance",OVA,1,6.03,690
4130,Awake (2007),"Comedy, Parody, School",ONA,24,6.03,15734
32772,"Golden Compass, The (2007)","Game, Kids",TV,Unknown,6.03,4369
1245,I Am Legend (2007),"Action, Demons, Drama, Horror, Sci-Fi, Shoujo, Supernatural",OVA,1,6.03,4377
32521,Alvin and the Chipmunks (2007),"Comedy, Game, Kids",OVA,1,6.02,163
31790,Futurama: Bender's Big Score (2007),"Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993
56,Margot at the Wedding (2007),"Adventure, Fantasy, Sci-Fi, Shounen",TV,13,6.02,12286
1665,I'm Not There (2007),"Action, Mecha, Sci-Fi",OVA,4,6.02,1074
